Row;Dim_0;Dim_1=0;Dim_2=0;Dim_3=0;Dim_4=0;Dim_5=0;Dim_6=0;Dim_7=0;Dim_8=0;Dim_9=0;Dim_10=0;Dim_11=0;Dim_12=0;Dim_13=0;Dim_14=0;Dim_15=0;Dim_16;Dim_17;Dim_18;Dim_19;Dim_20;;
3833;0,156250;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,008302;0,109192;0,165552;0,393519;0,151563;;
3834;0,281250;0;1;1;1;1;1;1;1;1;0;1;1;1;1;1;0,004377;0,109192;0,170569;0,398148;0,154688;;
3835;0,395833;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;0,000208;0,109192;0,222408;0,388889;0,207813;;
3836;0,260417;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,003019;0,109192;0,198997;0,421296;0,171875;;
3837;0,250000;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,006792;0,113092;0,175585;0,361111;0,173438;;
3838;0,781250;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,000113;0,119777;0,225753;0,393519;0,207813;;
3839;0,322917;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,004717;0,130919;0,247492;0,365741;0,239062;;
3840;0,322917;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,028302;0,109192;0,269231;0,643519;0,159375;;
3841;0,625000;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;0,054717;0,080780;0,098662;0,365741;0,096875;;
3842;0,781250;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,007736;0,109192;0,090301;0,273148;0,110938;;
3843;0,270833;1;1;0;1;1;0;1;1;1;1;1;1;1;1;1;0,004377;0,109192;0,180602;0,430556;0,153125;;
3844;0,770833;1;0;1;1;1;1;1;1;0;1;1;1;1;1;1;0,060377;0,080780;0,157191;0,375000;0,150000;;
3845;0,802083;1;0;1;1;1;1;1;0;0;1;1;1;1;1;1;0,002264;0,064067;0,133779;0,388889;0,123438;;
3846;0,708333;0;1;1;1;1;1;1;0;1;1;1;1;1;1;1;0,003925;0,136490;0,215719;0,398148;0,193750;;
3847;0,802083;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,003396;0,125348;0,190635;0,421296;0,164063;;
3848;0,645833;0;1;1;1;1;1;1;1;0;1;1;1;1;1;1;0,005660;0,091922;0,152174;0,217593;0,225000;;
3849;0,635417;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;0,004377;0,109192;0,112040;0,324074;0,120313;;
3850;0,687500;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;0,001849;0,086351;0,242475;0,333333;0,254688;;
3851;0,687500;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,003585;0,136490;0,167224;0,351852;0,168750;;
3852;0,583333;1;0;1;1;1;1;1;1;0;1;1;1;1;1;1;0,001075;0,147632;0,312709;0,546296;0,215625;;
3853;0,156250;1;0;1;1;1;1;1;1;1;1;1;1;0;1;1;0,054717;0,103064;0,093645;0,398148;0,084375;;
3854;0,625000;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;0,001604;0,125348;0,107023;0,416667;0,093750;;
3855;0,729167;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,000925;0,108635;0,202341;0,365741;0,196641;;
3856;0,718750;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;0,001132;0,153203;0,200669;0,425926;0,171875;;
3857;0,427083;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,001377;0,109192;0,209030;0,402778;0,185937;;
3858;0,552083;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,001358;0,109192;0,197324;0,370370;0,189063;;
3859;0,677083;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,005283;0,125348;0,195652;0,337963;0,203125;;
3860;0,677083;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,003585;0,030641;0,140468;0,324074;0,153125;;
3861;0,572917;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,000962;0,064067;0,123746;0,263889;0,156250;;
3862;0,875000;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,215094;0,013928;0,036789;0,203704;0,057812;;
3863;0,625000;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;0,000340;0,080780;0,147157;0,287037;0,176563;;
3864;0,385417;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;0,003396;0,086351;0,215719;0,365741;0,209641;;
3865;0,437500;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1;0,004377;0,109192;0,157191;0,361111;0,153125;;
3866;0,468750;0;1;1;1;1;1;1;1;1;1;1;1;0;1;1;1,9e-05;0,258496;0,232441;0,337963;0,240625;;
3867;0,666667;1;0;1;1;1;1;1;0;1;0;1;1;1;1;1;0,003925;0,091922;0,270903;0,425926;0,232812;;
3868;0,802083;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;0,013585;0,075209;0,215719;0,425926;0,185937;;
3869;0,427083;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;0,017151;0,109192;0,197324;0,416667;0,171875;;
3870;0,427083;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;0,103774;0,109192;0,125418;0,370370;0,121875;;
3871;0,427083;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,001736;0,086351;0,145485;0,300926;0,165625;;
3872;0,260417;1;1;1;1;1;0;1;1;1;1;1;1;0;1;1;0,000774;0,109192;0,292642;0,611111;0,182813;;
3873;0,489583;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,001811;0,080780;0,125418;0,453704;0,101563;;
3874;0,260417;1;1;1;1;1;0;1;1;1;1;1;1;0;1;1;0,002264;0,109192;0,215719;0,629630;0,131250;;
3875;0,625000;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,003019;0,058496;0,185619;0,444444;0,153125;;
3876;0,708333;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,000642;0,109192;0,188963;0,393519;0,173438;;
3877;0,645833;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,004906;0,109192;0,076923;0,175926;0,132812;;
3878;0,406250;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,002830;0,109192;0,152174;0,342593;0,156250;;
3879;0,406250;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,062264;0,175487;0,186104;0,365741;0,180875;;
3880;0,406250;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,004377;0,109192;0,115385;0,388889;0,106250;;
3881;0,239583;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,003396;0,109192;0,162207;0,388889;0,150000;;
3882;0,229167;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,007547;0,147632;0,217391;0,564815;0,146875;;
3883;0,635417;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,002830;0,069638;0,115385;0,365741;0,112188;;
3884;0,541667;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,000623;0,019499;0,135452;0,171296;0,237500;;
3885;0,656250;0;1;1;1;0;1;1;1;1;1;1;1;1;1;1;0,001717;0,058496;0,280936;0,365741;0,271875;;
3886;0,270833;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,001434;0,136490;0,264214;0,560185;0,178125;;
3887;0,781250;0;1;1;1;0;1;1;1;1;1;1;1;1;1;1;0,004377;0,109192;0,160535;0,439815;0,132812;;
3888;0,312500;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,007358;0,109192;0,173913;0,453704;0,142188;;
3889;0,385417;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,001642;0,097493;0,175585;0,328704;0,185937;;
3890;0,281250;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,008679;0,080780;0,150502;0,393519;0,137500;;
3891;0,281250;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,001811;0,075209;0,172241;0,388889;0,160937;;
3892;0,697917;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,007358;0,086351;0,229097;0,351852;0,231250;;
3893;0,812500;1;0;1;1;1;1;1;1;0;1;1;1;1;1;1;0,024528;0,036212;0,204013;0,393519;0,187500;;
3894;0,437500;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;0,000981;0,000000;0,073579;0,162037;0,131250;;
3895;0,437500;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,001755;0,109192;0,132107;0,310185;0,148438;;
3896;0,437500;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,004528;0,091922;0,227425;0,393519;0,209375;;
3897;0,760417;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,012075;0,047354;0,167224;0,370370;0,162500;;
3898;0,541667;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,000679;0,019499;0,133779;0,189815;0,215625;;
3899;0,541667;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,006226;0,080780;0,061873;0,314815;0,068750;;
3900;0,447917;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;0,004377;0,109192;0,186104;0,365741;0,180875;;
3901;0,447917;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,002642;0,109192;0,153846;0,337963;0,160937;;
3902;0,533229;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,000717;0,108635;0,185619;0,421296;0,159375;;
3903;0,750000;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,003925;0,109192;0,202341;0,388889;0,185937;;
3904;0,375000;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,002264;0,109192;0,262542;0,754630;0,134375;;
3905;0,333333;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,001245;0,109192;0,264214;0,745370;0,137500;;
3906;0,781250;1;1;1;1;1;1;1;1;1;1;1;1;0;1;1;0,001358;0,109192;0,215719;0,342593;0,220312;;
3907;0,708333;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,022642;0,036212;0,137124;0,245370;0,185937;;
3908;0,770833;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,092453;0,013928;0,005017;0,458333;0,003125;;
3909;0,416667;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;0,001038;0,091922;0,180602;0,416667;0,156250;;
3910;0,520833;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;0,003396;0,109192;0,170569;0,402778;0,150000;;
3911;0,406250;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,001189;0,109192;0,120401;0,379630;0,114063;;
3912;0,406250;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,001943;0,108635;0,160535;0,361111;0,157813;;
3913;0,843750;1;0;1;1;1;1;1;1;0;1;1;1;1;1;1;0,001094;0,047354;0,182274;0,365741;0,177156;;
3914;0,197917;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,002264;0,080780;0,168896;0,430556;0,142188;;
3915;0,197917;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,011132;0,109192;0,187291;0,527778;0,132812;;
3916;0,197917;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,002075;0,109192;0,155518;0,361111;0,153125;;
3917;0,583333;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,003396;0,109192;0,135452;0,273148;0,165625;;
3918;0,635417;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,008679;0,109192;0,157191;0,388889;0,145312;;
3919;0,833333;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,018868;0,000000;0,148829;0,370370;0,142188;;
3920;0,583333;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,005849;0,052925;0,210702;0,416667;0,182813;;
3921;0,395833;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,003208;0,025070;0,125418;0,430556;0,106250;;
3922;0,145833;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,001283;0,109192;0,133779;0,361111;0,131250;;
3923;0,604167;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,004340;0,041783;0,162207;0,421296;0,140625;;
3924;0,447917;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,004377;0,109192;0,215719;0,356481;0,212500;;
3925;0,677083;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,002264;0,109192;0,160535;0,273148;0,200000;;
3926;0,479167;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;0,005660;0,109192;0,202341;0,393519;0,184375;;
3927;0,531250;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,005660;0,109192;0,205686;0,337963;0,212500;;
3928;0,437500;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,015642;0,103064;0,155518;0,458333;0,123438;;
3929;0,593750;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0,005094;0,075209;0,197324;0,314815;0,217187;;
3930;0,593750;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,001208;0,109192;0,160535;0,212963;0,240625;;
3931;0,937500;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,008849;0,075209;0,165552;0,328704;0,176563;;
3932;0,333333;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;3,8e-05;0,292479;0,461538;0,282407;0,553125;;
3933;0,500000;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,004377;0,109192;0,142140;0,310185;0,157813;;
3934;0,645833;1;1;1;1;1;1;1;1;1;0;1;1;0;1;1;0,000170;0,270195;0,366221;0,351852;0,367187;;
3935;0,583333;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,005094;0,109192;0,202341;0,333333;0,214063;;
3936;0,750000;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,003019;0,109192;0,175585;0,351852;0,176563;;
3937;0,666667;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,000189;0,109192;0,239130;0,402778;0,210938;;
3938;0,666667;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,013208;0,091922;0,190635;0,337963;0,196875;;
3939;0,875000;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;0,371698;0,050696;0,048846;0,393519;0,044406;;
3940;0,645833;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,006415;0,109192;0,157191;0,342593;0,160937;;
3941;0,250000;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;0,003019;0,091922;0,202341;0,402778;0,178125;;
3942;0,395833;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,002453;0,064067;0,093645;0,310185;0,103125;;
3943;0,875000;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,371698;0,050696;0,020067;0,208333;0,032812;;
3944;0,312500;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,002642;0,109192;0,183946;0,449074;0,150000;;
3945;0,500000;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;0,004528;0,109192;0,147157;0,347222;0,150000;;
3946;0,218750;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;0,000566;0,109192;0,262542;0,402778;0,235938;;
3947;0,781250;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;0,001434;0,041783;0,157191;0,319444;0,170313;;
3948;0,500000;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,181132;0,019499;0,001505;0,476852;0,000625;;
3949;0,666667;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;9,4e-05;0,109192;0,242475;0,449074;0,198438;;
3950;0,979167;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,001811;0,041783;0,168896;0,333333;0,178125;;
3951;0,718750;0;1;1;1;0;1;1;1;1;1;1;1;1;1;1;0,002642;0,052925;0,125418;0,254630;0,164063;;
3952;0,770833;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;0,002075;0,109192;0,148829;0,287037;0,175000;;
3953;0,614583;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,002264;0,086351;0,163880;0,319444;0,179688;;
3954;0,729167;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,000208;0,109192;0,172241;0,263889;0,220312;;
3955;0,729167;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,005660;0,109192;0,152174;0,277778;0,185937;;
3956;0,312500;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,002642;0,109192;0,185619;0,458333;0,146875;;
3957;0,489583;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,003019;0,125348;0,133779;0,333333;0,139062;;
3958;0,572917;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,002075;0,142061;0,234114;0,365741;0,229688;;
3959;0,572917;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,004151;0,069638;0,158863;0,314815;0,176563;;
3960;0,572917;0;1;0;1;0;1;1;1;1;1;1;1;1;1;1;0,004377;0,109192;0,160535;0,319444;0,176563;;
3961;0,395833;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,010755;0,109192;0,158863;0,384259;0,146875;;
3962;0,593750;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;0,004377;0,109192;0,173913;0,444444;0,143750;;
3963;0,427083;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,004377;0,109192;0,186104;0,365741;0,180875;;
3964;0,739583;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,000113;0,041783;0,098662;0,375000;0,093750;;
3965;0,760417;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,001094;0,108635;0,214047;0,393519;0,196875;;
3966;0,718750;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;0,021698;0,052925;0,210702;0,365741;0,204688;;
3967;0,729167;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,001906;0,136490;0,205686;0,393519;0,187500;;
3968;0,770833;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;0,002830;0,109192;0,167224;0,458333;0,132812;;
3969;0,562500;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;3,8e-05;0,153203;0,172241;0,365741;0,167406;;
3970;0,583333;0;1;0;1;1;1;1;1;1;1;1;1;1;1;1;0,004377;0,109192;0,172241;0,356481;0,170313;;
3971;0,583333;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,001830;0,109192;0,128763;0,263889;0,164063;;
3972;0,333333;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;3,8e-05;0,203343;0,073579;0,347222;0,076562;;
3973;0,500000;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,004377;0,109192;0,148829;0,328704;0,157813;;
3974;0,510417;1;1;1;0;1;1;1;1;1;0;1;1;1;1;1;0,010377;0,086351;0,070234;0,421296;0,059375;;
3975;0,843750;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,000604;0,086351;0,160535;0,333333;0,168750;;
3976;0,406250;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,002453;0,097493;0,132107;0,314815;0,145312;;
3977;0,364583;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,000943;0,147632;0,269231;0,402778;0,240625;;
3978;0,750000;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,003585;0,109192;0,195652;0,337963;0,203125;;
3979;0,760417;0;1;1;1;1;1;1;1;0;1;1;1;1;1;1;0,008302;0,130919;0,188963;0,449074;0,154688;;
3980;0,572917;1;1;0;1;1;1;1;1;1;1;1;1;1;1;1;0,002264;0,109192;0,197324;0,375000;0,187500;;
3981;0,479167;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;0,000472;0,109192;0,229097;0,402778;0,206250;;
3982;0,645833;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;0,000132;0,109192;0,163880;0,361111;0,162500;;
3983;0,791667;0;0;1;1;1;1;1;0;0;1;1;1;1;1;1;0,003585;0,086351;0,187291;0,379630;0,175000;;
3984;0,187500;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,004377;0,109192;0,160535;0,402778;0,143750;;
3985;0,187500;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,003208;0,109192;0,186104;0,365741;0,180875;;
3986;0,635417;0;1;1;1;1;1;1;1;1;1;1;0;1;1;1;3,8e-05;0,109192;0,209030;0,361111;0,206250;;
3987;0,572917;1;0;1;1;1;1;0;1;1;1;1;1;0;1;1;0,000887;0,109192;0,205686;0,402778;0,182813;;
3988;0,270833;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,002453;0,208914;0,240803;0,578704;0,157813;;
3989;0,177083;1;0;1;1;1;1;1;1;0;1;1;1;1;1;1;0,001396;0,125348;0,235786;0,453704;0,190625;;
3990;0,354167;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;0,006981;0,153203;0,314381;0,569444;0,209375;;
3991;0,645833;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,004151;0,109192;0,190635;0,375000;0,181250;;
3992;0,833333;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,004151;0,109192;0,227425;0,310185;0,254688;;
3993;0,729167;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,000151;0,109192;0,177258;0,291667;0,206250;;
3994;0,593750;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,003019;0,108635;0,195652;0,435185;0,164063;;
3995;0,583333;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;0,003208;0,109192;0,193980;0,435185;0,162500;;
3996;0,354167;1;1;1;1;1;0;1;1;1;1;1;1;1;1;1;0,002075;0,153203;0,209030;0,652778;0,121875;;
3997;0,416667;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,002830;0,108635;0,128763;0,365741;0,125187;;
3998;0,510417;0;1;0;1;1;1;1;1;1;1;1;1;1;1;1;0,000566;0,109192;0,259197;0,476852;0,201563;;
3999;0,760417;1;0;1;1;1;1;1;1;0;1;1;1;1;1;1;0,005472;0,080780;0,157191;0,310185;0,175000;;
4000;0,625000;1;1;1;1;0;1;1;1;1;1;1;1;1;1;1;0,001887;0,075209;0,193980;0,393519;0,178125;;
4001;0,656250;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,001736;0,103064;0,267559;0,416667;0,232812;;
4002;0,291667;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,002830;0,136490;0,163880;0,351852;0,164063;;
4003;0,281250;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,004377;0,109192;0,186104;0,365741;0,180875;;
4004;0,354167;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,002453;0,136490;0,207358;0,444444;0,171875;;
4005;0,354167;0;1;1;1;0;1;1;1;1;1;1;1;1;1;1;0,004717;0,097493;0,125418;0,365741;0,121937;;
4006;0,677083;1;1;1;1;1;1;1;1;0;1;1;1;1;1;1;0,002264;0,064067;0,152174;0,500000;0,112500;;
4007;0,520833;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,247170;0,013928;0,010686;0,388889;0,009828;;
4008;0,156250;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;0,002830;0,103064;0,173913;0,402778;0,159375;;
4009;0,156250;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,000189;0,109192;0,235786;0,365741;0,229125;;
4010;0,302083;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,007906;0,136490;0,187291;0,458333;0,148438;;
4011;0,437500;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,004377;0,109192;0,165552;0,444444;0,137500;;
4012;0,135417;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,004377;0,109192;0,186104;0,365741;0,180875;;
4013;0,427083;0;0;1;1;1;1;1;1;1;0;1;1;1;1;1;0,016774;0,069638;0,122074;0,263889;0,156250;;
4014;0,427083;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;0,002642;0,075209;0,190635;0,361111;0,189063;;
4015;0,614583;0;1;1;0;1;1;1;1;1;1;1;1;1;1;1;0,000189;0,381616;0,217391;0,365741;0,211266;;
4016;0,479167;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,005094;0,109192;0,133779;0,388889;0,125000;;
4017;0,364583;0;1;1;0;1;1;1;1;1;1;1;1;1;1;1;0,004377;0,164345;0,115385;0,314815;0,128125;;
4018;0,760417;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;0,008491;0,069638;0,177258;0,365741;0,172281;;
4019;0,239583;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,006792;0,109192;0,219064;0,305556;0,248438;;
4020;0,239583;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,007170;0,109192;0,137124;0,402778;0,121875;;
4021;0,239583;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,010566;0,109192;0,227425;0,481481;0,175000;;
4022;0,510417;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,001830;0,109192;0,148829;0,291667;0,175000;;
4023;0,770833;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,006981;0,108635;0,183946;0,370370;0,176563;;
4024;0,406250;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,002264;0,109192;0,259197;0,796296;0,126563;;
4025;0,197917;1;1;1;0;1;1;1;1;1;0;1;1;1;1;1;5,7e-05;0,108635;0,150502;0,398148;0,135938;;
4026;0,197917;1;0;1;1;1;1;1;1;1;1;1;1;1;1;1;0,011698;0,036212;0,165552;0,310185;0,184375;;
4027;0,677083;1;0;1;1;1;1;1;0;0;1;1;1;1;1;1;0,008849;0,069638;0,239130;0,365741;0,232375;;
4028;0,281250;1;1;1;0;1;1;1;1;1;0;1;1;1;1;1;0,005660;0,113092;0,224080;0,365741;0,217766;;
4029;0,447917;0;0;1;1;1;1;1;1;1;1;1;1;1;1;1;3,8e-05;0,109192;0,284281;0,379630;0,268750;;
4030;0,739583;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,002075;0,075209;0,163880;0,291667;0,189063;;
4031;0,781250;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;0,001887;0,103064;0,214047;0,481481;0,164063;;
4032;0,447917;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,003585;0,047354;0,205686;0,402778;0,182813;;
4033;0,593750;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,006226;0,097493;0,173913;0,361111;0,170313;;
4034;0,583333;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,002830;0,064067;0,158863;0,370370;0,153125;;
4035;0,583333;1;1;1;1;1;1;1;1;1;1;0;1;1;1;1;0,003585;0,113092;0,185619;0,388889;0,171875;;
4036;0,843750;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,003019;0,109192;0,073579;0,328704;0,078125;;
4037;0,625000;1;0;1;1;1;1;1;1;1;0;1;1;1;1;1;5,7e-05;0,109192;0,297659;0,351852;0,300000;;
4038;0,625000;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,016585;0,109192;0,274247;0,513889;0,200000;;
4039;0,572917;0;1;1;1;0;1;1;1;1;0;1;1;1;1;1;0,005660;0,080780;0,168896;0,291667;0,196875;;
4040;0,145833;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,003585;0,109192;0,170569;0,402778;0,150000;;
4041;0,718750;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,001170;0,136490;0,182274;0,500000;0,134375;;
4042;0,322917;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0,002830;0,153203;0,219064;0,333333;0,229688;;
4043;0,427083;1;1;1;1;1;1;1;1;1;0;1;1;1;1;1;0,001566;0,158774;0,202341;0,361111;0,200000;;
4044;0,781250;0;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0,004906;0,119777;0,267559;0,402778;0,240625;;
